timestamp,raw_value,attention,meditation,blink,label
1647128338.7685137,276,30,30,0,0
1647128338.7735019,272,30,30,0,0
1647128338.7754948,276,30,30,0,0
1647128338.7754948,295,30,30,0,0
1647128338.7754948,327,30,30,0,0
1647128338.7754948,356,30,30,0,0
1647128338.7754948,360,30,30,0,0
1647128338.7764919,346,30,30,0,0
1647128338.7764919,329,30,30,0,0
1647128338.7764919,322,30,30,0,0
1647128338.7764919,324,30,30,0,0
1647128338.7764919,341,30,30,0,0
1647128338.7984335,361,30,30,0,0
1647128338.8004284,372,30,30,0,2
1647128338.8004284,362,30,30,0,2
1647128338.8024337,355,30,30,0,2
1647128338.803422,368,30,30,0,2
1647128338.803422,380,30,30,0,2
1647128338.803422,387,30,30,0,2
1647128338.8253615,379,30,30,0,2
1647128338.8274496,375,30,30,0,2
1647128338.8274496,385,30,30,0,2
1647128338.8274496,391,30,30,0,2
1647128338.8274496,389,30,30,0,2
1647128338.8274496,380,30,30,0,2
1647128338.8274496,376,30,30,0,2
1647128338.828377,372,30,30,0,2
1647128338.828377,363,30,30,0,2
1647128338.828377,357,30,30,0,2
1647128338.828377,357,30,30,0,2
1647128338.828377,360,30,30,0,2
1647128338.828377,358,30,30,0,2
1647128338.8373294,358,30,30,0,2
1647128338.8569756,362,30,30,0,2
1647128338.8599832,361,30,30,0,2
1647128338.8620636,352,30,30,0,2
1647128338.8620636,349,30,30,0,2
1647128338.8629637,356,30,30,0,2
1647128338.8629637,354,30,30,0,2
1647128338.8629637,332,30,30,0,2
1647128338.8629637,310,30,30,0,2
1647128338.8629637,304,30,30,0,2
1647128338.8629637,321,30,30,0,2
1647128338.8629637,341,30,30,0,2
1647128338.8629637,348,30,30,0,2
1647128338.8629637,348,30,30,0,2
1647128338.86406,345,30,30,0,2
1647128338.8659847,343,30,30,0,2
1647128338.8659847,341,30,30,0,2
1647128338.8659847,337,30,30,0,2
1647128338.8659847,343,30,30,0,2
1647128338.8669531,347,30,30,0,2
1647128338.8669531,328,30,30,0,2
1647128338.8669531,300,30,30,0,2
1647128338.8669531,288,30,30,0,2
1647128338.8669531,284,30,30,0,2
1647128338.8669531,297,30,30,0,2
1647128338.8669531,307,30,30,0,2
1647128338.8669531,305,30,30,0,2
1647128338.8669531,297,30,30,0,2
1647128338.8669531,296,30,30,0,2
1647128338.8790185,311,30,30,0,2
1647128338.8799434,322,30,30,0,2
1647128338.8799434,311,30,30,0,2
1647128338.8839097,296,30,30,0,2
1647128338.8849103,291,30,30,0,2
1647128338.8849103,285,30,30,0,2
1647128338.8849103,275,30,30,0,2
1647128338.8849103,257,30,30,0,2
1647128338.8849103,236,30,30,0,2
1647128338.8849103,220,30,30,0,2
1647128338.8849103,211,30,30,0,2
1647128338.8849103,202,30,30,0,2
1647128338.8899834,199,30,30,0,2
1647128338.8948865,197,30,30,0,2
1647128338.9048562,198,30,30,0,2
1647128338.9058473,200,30,30,0,2
1647128338.910928,196,30,30,0,2
1647128338.9119241,186,30,30,0,2
1647128338.91283,181,30,30,0,2
1647128338.91283,186,30,30,0,2
1647128338.9138274,188,30,30,0,2
1647128338.9149163,180,30,30,0,2
1647128338.9149163,161,30,30,0,2
1647128338.9149163,147,30,30,0,2
1647128338.9149163,139,30,30,0,2
1647128338.9277906,139,30,30,0,2
1647128338.9287865,146,30,30,0,2
1647128338.9287865,148,30,30,0,2
1647128338.9287865,149,30,30,0,2
1647128338.9377637,151,30,30,0,2
1647128338.9427497,156,30,30,0,2
1647128338.9487593,165,30,30,0,2
1647128338.9498188,166,30,30,0,2
1647128338.9498188,160,30,30,0,2
1647128338.9498188,148,30,30,0,2
1647128338.9498188,144,30,30,0,2
1647128338.9498188,148,30,30,0,2
1647128338.9846418,160,30,30,0,2
1647128338.9866374,165,30,30,0,2
1647128338.9866374,164,30,30,0,2
1647128338.9866374,162,30,30,0,2
1647128338.9866374,160,30,30,0,2
1647128338.9876347,154,30,30,0,2
1647128338.9876347,151,30,30,0,2
1647128338.991624,148,30,30,0,2
1647128338.9926414,141,30,30,0,2
1647128338.9926414,137,30,30,0,2
1647128338.9926414,138,30,30,0,2
1647128339.0159113,137,30,30,0,2
1647128339.0188618,139,30,30,0,2
1647128339.0188618,140,30,30,0,2
1647128339.0188618,140,30,30,0,2
1647128339.0198612,147,30,30,0,2
1647128339.0198612,157,30,30,0,2
1647128339.0198612,164,30,30,0,2
1647128339.0198612,156,30,30,0,2
1647128339.020857,146,30,30,0,2
1647128339.020857,144,30,30,0,2
1647128339.020857,148,30,30,0,2
1647128339.0218549,144,30,30,0,2
1647128339.0218549,130,30,30,0,2
1647128339.0218549,118,30,30,0,2
1647128339.0228534,108,30,30,0,2
1647128339.0228534,100,30,30,0,2
1647128339.0228534,88,30,30,0,2
1647128339.0228534,77,30,30,0,2
1647128339.0258515,81,30,30,0,2
1647128339.027839,89,30,30,0,2
1647128339.027839,91,30,30,0,2
1647128339.027839,85,30,30,0,2
1647128339.0288403,84,30,30,0,2
1647128339.0308313,89,30,30,0,2
1647128339.0318606,96,30,30,0,2
1647128339.0318606,93,30,30,0,2
1647128339.0318606,92,30,30,0,2
1647128339.0318606,97,30,30,0,2
1647128339.0318606,98,30,30,0,2
1647128339.0328577,90,30,30,0,2
1647128339.0328577,80,30,30,0,2
1647128339.0328577,72,30,30,0,2
1647128339.0328577,76,30,30,0,2
1647128339.0328577,86,30,30,0,2
1647128339.0338502,98,30,30,0,2
1647128339.0428011,98,30,30,0,2
1647128339.0438278,89,30,30,0,2
1647128339.0438278,84,30,30,0,2
1647128339.0438278,86,30,30,0,2
1647128339.0448134,89,30,30,0,2
1647128339.0477877,85,30,30,0,2
1647128339.0488024,75,30,30,0,2
1647128339.0488024,69,30,30,0,2
1647128339.0488024,72,30,30,0,2
1647128339.0488024,80,30,30,0,2
1647128339.0497804,76,30,30,0,2
1647128339.0497804,74,30,30,0,2
1647128339.0497804,71,30,30,0,2
1647128339.0887082,66,30,30,0,2
1647128339.0946913,57,30,30,0,2
1647128339.1146092,53,30,30,0,2
1647128339.116602,51,30,30,0,2
1647128339.1185956,50,30,30,0,2
1647128339.119595,49,30,30,0,2
1647128339.119595,51,30,30,0,2
1647128339.119595,51,30,30,0,2
1647128339.119595,51,30,30,0,2
1647128339.119595,51,30,30,0,2
1647128339.1205919,51,30,30,0,2
1647128339.1205919,53,30,30,0,2
1647128339.1205919,65,30,30,0,2
1647128339.1205919,84,30,30,0,2
1647128339.1205919,98,30,30,0,2
1647128339.1215873,105,30,30,0,2
1647128339.1215873,114,30,30,0,2
1647128339.1215873,121,30,30,0,2
1647128339.1215873,129,30,30,0,2
1647128339.1215873,131,30,30,0,2
1647128339.122613,131,30,30,0,2
1647128339.122613,128,30,30,0,2
1647128339.122613,123,30,30,0,2
1647128339.122613,117,30,30,0,2
1647128339.122613,104,30,30,0,2
1647128339.122613,97,30,30,0,2
1647128339.12361,89,30,30,0,2
1647128339.1276023,82,30,30,0,2
1647128339.1286004,72,30,30,0,2
1647128339.1286004,61,30,30,0,2
1647128339.1295667,58,30,30,0,2
1647128339.1295667,66,30,30,0,2
1647128339.1295667,77,30,30,0,2
1647128339.1295667,91,30,30,0,2
1647128339.1295667,106,30,30,0,2
1647128339.130589,115,30,30,0,2
1647128339.130589,116,30,30,0,2
1647128339.130589,112,30,30,0,2
1647128339.13156,101,30,30,0,2
1647128339.13156,82,30,30,0,2
1647128339.1335874,68,30,30,0,2
1647128339.1345532,59,30,30,0,2
1647128339.1355507,53,30,30,0,2
1647128339.140536,49,30,30,0,2
1647128339.141535,42,30,30,0,2
1647128339.141535,35,30,30,0,2
1647128339.1435604,32,30,30,0,2
1647128339.1604831,34,30,30,0,2
1647128339.161484,38,30,30,0,2
1647128339.1953948,43,30,30,0,2
1647128339.1964297,42,30,30,0,2
1647128339.1974263,39,30,30,0,2
1647128339.1974263,40,30,30,0,2
1647128339.1984148,39,30,30,0,2
1647128339.1984148,37,30,30,0,2
1647128339.1984148,38,30,30,0,2
1647128339.1984148,37,30,30,0,2
1647128339.1984148,29,30,30,0,2
1647128339.1994128,23,30,30,0,2
1647128339.200379,27,30,30,0,2
1647128339.2053628,37,30,30,0,2
1647128339.2053628,37,30,30,0,2
1647128339.2053628,33,30,30,0,2
1647128339.2053628,33,30,30,0,2
1647128339.206389,35,30,30,0,2
1647128339.206389,34,30,30,0,2
1647128339.206389,36,40,50,0,2
1647128339.206389,49,40,50,0,2
1647128339.206389,54,40,50,0,2
1647128339.2073915,57,40,50,0,2
1647128339.2073915,67,40,50,0,2
1647128339.2073915,81,40,50,0,2
1647128339.2073915,88,40,50,0,2
1647128339.2073915,83,40,50,0,2
1647128339.2083545,67,40,50,0,2
1647128339.2083545,50,40,50,0,2
1647128339.2083545,41,40,50,0,2
1647128339.2083545,43,40,50,0,2
1647128339.210353,41,40,50,0,2
1647128339.2163749,34,40,50,0,2
1647128339.217373,37,40,50,0,2
1647128339.2203238,50,40,50,0,2
1647128339.221323,59,40,50,0,2
1647128339.221323,68,40,50,0,2
1647128339.2223196,67,40,50,0,2
1647128339.2233162,59,40,50,0,2
1647128339.225313,52,40,50,0,2
1647128339.225313,44,40,50,0,2
1647128339.225313,45,40,50,0,2
1647128339.226307,53,40,50,0,2
1647128339.2302976,52,40,50,0,2
1647128339.2372777,42,40,50,0,2
1647128339.2502441,40,40,50,0,2
1647128339.2572274,48,40,50,0,2
1647128339.2592244,54,40,50,0,2
1647128339.2592244,50,40,50,0,2
1647128339.2592244,45,40,50,0,2
1647128339.2592244,54,40,50,0,2
1647128339.2592244,66,40,50,0,2
1647128339.2791674,66,40,50,0,2
1647128339.2811923,60,40,50,0,2
1647128339.284154,58,40,50,0,2
1647128339.284154,56,40,50,0,2
1647128339.284154,59,40,50,0,2
1647128339.284154,69,40,50,0,2
1647128339.285151,71,40,50,0,2
1647128339.285151,75,40,50,0,2
1647128339.285151,87,40,50,0,2
1647128339.285151,99,40,50,0,2
1647128339.285151,115,40,50,0,2
1647128339.2871454,132,40,50,0,2
1647128339.2881427,147,40,50,0,2
1647128339.2881427,157,40,50,0,2
1647128339.2881427,160,40,50,0,2
1647128339.2881427,155,40,50,0,2
1647128339.2891393,163,40,50,0,2
1647128339.2891393,172,40,50,0,2
1647128339.2891393,179,40,50,0,2
1647128339.2891393,188,40,50,0,2
1647128339.2891393,196,40,50,0,2
1647128339.311082,195,40,50,0,2
1647128339.3130772,192,40,50,0,2
1647128339.3130772,192,40,50,0,2
1647128339.3250453,188,40,50,0,2
1647128339.3280385,182,40,50,0,2
1647128339.3280385,171,40,50,0,2
1647128339.3280385,163,40,50,0,2
1647128339.3280385,153,40,50,0,2
1647128339.3280385,146,40,50,0,2
1647128339.3290346,136,40,50,0,2
1647128339.3290346,125,40,50,0,2
1647128339.3300295,120,40,50,0,2
1647128339.3300295,116,40,50,0,2
1647128339.3300295,107,40,50,0,2
1647128339.3300295,97,40,50,0,2
1647128339.3300295,77,40,50,0,2
1647128339.331029,60,40,50,0,2
1647128339.331029,52,40,50,0,2
1647128339.3390107,49,40,50,0,2
1647128339.341034,43,40,50,0,2
1647128339.3420017,36,40,50,0,2
1647128339.342997,23,40,50,0,2
1647128339.342997,4,40,50,0,2
1647128339.342997,-14,40,50,0,2
1647128339.342997,-25,40,50,0,2
1647128339.345018,-36,40,50,0,2
1647128339.3460152,-49,40,50,0,2
1647128339.3460152,-57,40,50,0,2
1647128339.3460152,-72,40,50,0,2
1647128339.3460152,-91,40,50,0,2
1647128339.3470116,-113,40,50,0,2
1647128339.3549623,-131,40,50,0,2
1647128339.3599517,-145,40,50,0,2
1647128339.3689268,-157,40,50,0,2
1647128339.3928611,-173,40,50,0,2
1647128339.3948553,-195,40,50,0,2
1647128339.3978474,-220,40,50,0,2
1647128339.3978474,-247,40,50,0,2
1647128339.3978474,-262,40,50,0,2
1647128339.3978474,-268,40,50,0,2
1647128339.3978474,-283,40,50,0,2
1647128339.3978474,-307,40,50,0,2
1647128339.3988445,-317,40,50,0,2
1647128339.400864,-323,40,50,0,2
1647128339.400864,-321,40,50,0,2
1647128339.400864,-323,40,50,0,2
1647128339.401861,-333,40,50,0,2
1647128339.401861,-342,40,50,0,2
1647128339.401861,-340,40,50,0,2
1647128339.401861,-327,40,50,0,2
1647128339.401861,-316,40,50,0,2
1647128339.401861,-313,40,50,0,2
1647128339.401861,-307,40,50,0,2
1647128339.401861,-279,40,50,0,2
1647128339.401861,-237,40,50,0,2
1647128339.401861,-216,40,50,0,2
1647128339.401861,-226,40,50,0,2
1647128339.401861,-248,40,50,0,2
1647128339.4279683,-253,40,50,0,2
1647128339.4290535,-236,40,50,0,2
1647128339.4290535,-211,40,50,0,2
1647128339.464025,-197,40,50,0,2
1647128339.4660454,-187,40,50,0,2
1647128339.4660454,-184,40,50,0,2
1647128339.4660454,-174,40,50,0,2
1647128339.4660454,-157,40,50,0,2
1647128339.467043,-148,40,50,0,2
1647128339.467043,-149,40,50,0,2
1647128339.467043,-148,40,50,0,2
1647128339.467043,-136,40,50,0,2
1647128339.467043,-129,40,50,0,2
1647128339.467043,-131,40,50,0,2
1647128339.467043,-129,40,50,0,2
1647128339.467043,-123,40,50,0,2
1647128339.467043,-126,40,50,0,2
1647128339.467043,-132,40,50,0,2
1647128339.475045,-124,40,50,0,2
1647128339.4920602,-117,40,50,0,2
1647128339.4939623,-119,40,50,0,2
1647128339.496048,-119,40,50,0,2
1647128339.496048,-114,40,50,0,2
1647128339.496048,-113,40,50,0,2
1647128339.4969788,-119,40,50,0,2
1647128339.4969788,-124,40,50,0,2
1647128339.4969788,-132,40,50,0,2
1647128339.4969788,-135,40,50,0,2
1647128339.4969788,-142,40,50,0,2
1647128339.4969788,-154,40,50,0,2
1647128339.4969788,-164,40,50,0,2
1647128339.4969788,-162,40,50,0,2
1647128339.4969788,-156,40,50,0,2
1647128339.4969788,-163,40,50,0,2
1647128339.4969788,-165,40,50,0,2
1647128339.4969788,-152,40,50,0,2
1647128339.4969788,-131,40,50,0,2
1647128339.4969788,-122,40,50,0,2
1647128339.4990299,-122,40,50,0,2
1647128339.50104,-117,40,50,0,2
1647128339.50104,-106,40,50,0,2
1647128339.50104,-104,40,50,0,2
1647128339.50104,-103,40,50,0,2
1647128339.5019405,-102,40,50,0,2
1647128339.5019405,-102,40,50,0,2
1647128339.5019405,-99,40,50,0,2
1647128339.5019405,-99,40,50,0,2
1647128339.5019405,-102,40,50,0,2
1647128339.5019405,-107,40,50,0,2
1647128339.5019405,-106,40,50,0,2
1647128339.5019405,-85,40,50,0,2
1647128339.5019405,-51,40,50,0,2
1647128339.5100114,-38,40,50,0,2
1647128339.511008,-44,40,50,0,2
1647128339.511008,-56,40,50,0,2
1647128339.512911,-52,40,50,0,2
1647128339.5149977,-33,40,50,0,2
1647128339.515995,-10,40,50,0,2
1647128339.515995,6,40,50,0,2
1647128339.515995,10,40,50,0,2
1647128339.515995,12,40,50,0,2
1647128339.531143,27,40,50,0,2
1647128339.5371947,45,40,50,0,2
1647128339.5390906,54,40,50,0,2
1647128339.5401866,54,40,50,0,2
1647128339.564148,58,40,50,0,2
1647128339.5662665,53,40,50,0,2
1647128339.5662665,38,40,50,0,2
1647128339.5662665,23,40,50,0,2
1647128339.5662665,21,40,50,0,2
1647128339.5668964,25,40,50,0,2
1647128339.5668964,29,40,50,0,2
1647128339.5668964,28,40,50,0,2
1647128339.5668964,38,40,50,0,2
1647128339.5668964,44,40,50,0,2
1647128339.5758789,49,40,50,0,2
1647128339.5858479,57,40,50,0,2
1647128339.5988138,74,40,50,0,2
1647128339.600896,90,40,50,0,2
1647128339.600896,92,40,50,0,2
1647128339.600896,87,40,50,0,2
1647128339.6018052,81,40,50,0,2
1647128339.6018052,75,40,50,0,2
1647128339.6018052,81,40,50,0,2
1647128339.6018052,80,40,50,0,2
1647128339.6018052,69,40,50,0,2
1647128339.6018052,64,40,50,0,2
1647128339.6018052,70,40,50,0,2
1647128339.6018052,74,40,50,0,2
1647128339.6018052,76,40,50,0,2
1647128339.6047971,93,40,50,0,2
1647128339.6047971,120,40,50,0,2
1647128339.6047971,129,40,50,0,2
1647128339.6047971,113,40,50,0,2
1647128339.6047971,99,40,50,0,2
1647128339.6047971,91,40,50,0,2
1647128339.6057947,89,40,50,0,2
1647128339.6057947,86,40,50,0,2
1647128339.6057947,84,40,50,0,2
1647128339.6057947,84,40,50,0,2
1647128339.6077888,86,40,50,0,2
1647128339.609784,86,40,50,0,2
1647128339.609784,91,40,50,0,2
1647128339.609784,100,40,50,0,2
1647128339.609784,103,40,50,0,2
1647128339.609784,112,40,50,0,2
1647128339.609784,134,40,50,0,2
1647128339.6137767,154,40,50,0,2
1647128339.6147747,160,40,50,0,2
1647128339.6147747,150,40,50,0,2
1647128339.6147747,141,40,50,0,2
1647128339.6207545,145,40,50,0,2
1647128339.6397038,149,40,50,0,2
1647128339.6486843,161,40,50,0,2
1647128339.6701639,168,40,50,0,2
1647128339.726914,162,40,50,0,2
1647128339.7389112,146,40,50,0,2
1647128339.7389112,139,40,50,0,2
1647128339.7389112,139,40,50,0,2
1647128339.7389112,141,40,50,0,2
1647128339.7389112,144,40,50,0,2
1647128339.7389112,140,40,50,0,2
1647128339.7399101,130,40,50,0,2
1647128339.7399101,102,40,50,0,2
1647128339.7399101,84,40,50,0,2
1647128339.7399101,90,40,50,0,2
1647128339.7399101,99,40,50,0,2
1647128339.7528462,96,40,50,0,2
1647128339.7548673,87,40,50,0,2
1647128339.7548673,80,40,50,0,2
1647128339.7548673,77,40,50,0,2
1647128339.7558653,80,40,50,0,2
1647128339.7558653,76,40,50,0,2
1647128339.7558653,74,40,50,0,2
1647128339.7558653,73,40,50,0,2
1647128339.7558653,56,40,50,0,2
1647128339.7558653,32,40,50,0,2
1647128339.7558653,22,40,50,0,2
1647128339.7558653,28,40,50,0,2
1647128339.7558653,26,40,50,0,2
1647128339.7568622,11,40,50,0,2
1647128339.7568622,1,40,50,0,2
1647128339.7568622,4,40,50,0,2
1647128339.7578335,12,40,50,0,2
1647128339.7598503,22,40,50,0,2
1647128339.7598503,36,40,50,0,2
1647128339.760825,52,40,50,0,2
1647128339.760825,70,40,50,0,2
1647128339.760825,99,40,50,0,2
1647128339.760825,137,40,50,0,2
1647128339.760825,178,40,50,0,2
1647128339.760825,208,40,50,0,2
1647128339.760825,224,40,50,0,2
1647128339.760825,236,40,50,0,2
1647128339.760825,243,40,50,0,2
1647128339.7618225,248,40,50,0,2
1647128339.7618225,258,40,50,0,2
1647128339.7618225,261,40,50,0,2
1647128339.7618225,262,40,50,0,2
1647128339.7618225,263,40,50,0,2
